ClientID,Zone,TypeClient,Mois,NbCommandes,TempsLivraisonMoyen,VolumeLitres,Satisfaction,Statut,Cause,Latitude,Longitude,PointDeVente
96,Ampasapito,Particulier,2024-04,5,2.3343238504560753,100,3.6,Livrée,,-18.9331,47.5408,Andranomena
96,Ampasapito,Particulier,2024-05,1,2.536668372389068,20,3.6,Livrée,,-18.9331,47.5408,Andranomena
96,Ampasapito,Particulier,2024-06,3,2.9843849478406765,60,3.6,Livrée,,-18.9331,47.5408,Andranomena
96,Ampasapito,Particulier,2024-07,2,3.6959599660597586,20,3.6,Livrée,,-18.9331,47.5408,Andranomena
96,Ampasapito,Particulier,2024-08,0,2.1163095967788457,0,3.6,Livrée,,-18.9331,47.5408,Andranomena
96,Ampasapito,Particulier,2024-09,1,2.9551078918323728,10,3.6,Annulation (client),Client absent,-18.9331,47.5408,Andranomena
96,Ampasapito,Particulier,2024-10,4,2.4082359139214233,80,3.6,Livrée,,-18.9331,47.5408,Andranomena
96,Ampasapito,Particulier,2024-11,5,2.8326357531450475,50,3.6,Livrée,,-18.9331,47.5408,Andranomena
96,Ampasapito,Particulier,2024-12,4,1.989468500896572,80,3.6,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-01,2,2.7181178524005274,20,4.4,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-02,1,2.0647228221769236,20,4.4,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-03,2,2.1600861450193882,20,4.4,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-04,2,2.5630311640017025,20,4.4,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-05,3,2.888993339154035,30,4.4,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-06,0,2.4074511752893906,0,4.4,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-07,4,3.106064602116743,80,4.4,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-08,6,2.254219030490535,120,4.4,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-09,4,1.793637120549722,40,4.4,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-10,2,2.4427202862637403,40,4.4,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-11,5,2.5420471941250984,50,4.4,Livrée,,-18.9331,47.5408,Andranomena
97,Ampasapito,Particulier,2024-12,0,2.283978092877613,0,4.4,Livrée,,-18.9331,47.5408,Andranomena
98,Ankorondrano,Particulier,2024-01,2,2.428170235051441,20,5.0,Livrée,,-18.8813,47.5365,By Pass
98,Ankorondrano,Particulier,2024-02,5,2.417459717498477,50,5.0,Livrée,,-18.8813,47.5365,By Pass
98,Ankorondrano,Particulier,2024-03,3,1.461440073113063,60,5.0,Livrée,,-18.8813,47.5365,By Pass
98,Ankorondrano,Particulier,2024-04,3,2.3823630450137805,30,5.0,Livrée,,-18.8813,47.5365,By Pass
98,Ankorondrano,Particulier,2024-05,5,2.3768323594100758,100,5.0,Livrée,,-18.8813,47.5365,By Pass
98,Ankorondrano,Particulier,2024-06,1,1.3492641411650066,10,5.0,Livrée,,-18.8813,47.5365,By Pass
98,Ankorondrano,Particulier,2024-07,1,3.0594472989653347,10,5.0,Livrée,,-18.8813,47.5365,By Pass
98,Ankorondrano,Particulier,2024-08,2,3.137214213343791,20,5.0,Livrée,,-18.8813,47.5365,By Pass
98,Ankorondrano,Particulier,2024-09,7,2.371798722233852,140,5.0,Livrée,,-18.8813,47.5365,By Pass
98,Ankorondrano,Particulier,2024-10,4,1.8314624460560809,40,5.0,Livrée,,-18.8813,47.5365,By Pass
98,Ankorondrano,Particulier,2024-11,3,2.9212569482275024,30,5.0,Livrée,,-18.8813,47.5365,By Pass
98,Ankorondrano,Particulier,2024-12,4,2.877479383070982,80,5.0,Livrée,,-18.8813,47.5365,By Pass
99,Ambatonakanga,Particulier,2024-01,1,2.037890518009992,20,4.8,Livrée,,-18.9152,47.526,Andraharo
99,Ambatonakanga,Particulier,2024-02,3,1.8545283748373915,30,4.8,Livrée,,-18.9152,47.526,Andraharo
99,Ambatonakanga,Particulier,2024-03,0,2.96150661844725,0,4.8,Livrée,,-18.9152,47.526,Andraharo
99,Ambatonakanga,Particulier,2024-04,3,2.7607246995297645,30,4.8,Livrée,,-18.9152,47.526,Andraharo
99,Ambatonakanga,Particulier,2024-05,3,3.16848453677798,30,4.8,Annulation (client),Client absent,-18.9152,47.526,Andraharo
99,Ambatonakanga,Particulier,2024-06,4,2.9830203990286814,80,4.8,Retard,Mauvaise planification,-18.9152,47.526,Andraharo
99,Ambatonakanga,Particulier,2024-07,2,3.1786623309632214,40,4.8,Livrée,,-18.9152,47.526,Andraharo
99,Ambatonakanga,Particulier,2024-08,3,3.151295198393116,60,4.8,Livrée,,-18.9152,47.526,Andraharo
99,Ambatonakanga,Particulier,2024-09,3,2.568830970434023,30,4.8,Livrée,,-18.9152,47.526,Andraharo
99,Ambatonakanga,Particulier,2024-10,5,2.18566487648457,100,4.8,Livrée,,-18.9152,47.526,Andraharo
99,Ambatonakanga,Particulier,2024-11,2,1.19093340065386,20,4.8,Livrée,,-18.9152,47.526,Andraharo
99,Ambatonakanga,Particulier,2024-12,3,2.468186581276319,60,4.8,Annulation (client),Client absent,-18.9152,47.526,Andraharo
100,Ambohijatovo,Entreprise,2024-01,6,2.1169773987998,60,5.0,Livrée,,-18.9105,47.5238,Andranomena
100,Ambohijatovo,Entreprise,2024-02,9,2.2693664747508464,180,5.0,Livrée,,-18.9105,47.5238,Andranomena
100,Ambohijatovo,Entreprise,2024-03,7,1.8961203037283239,140,5.0,Livrée,,-18.9105,47.5238,Andranomena
100,Ambohijatovo,Entreprise,2024-04,4,2.9045563953656894,40,5.0,Annulation (client),Client absent,-18.9105,47.5238,Andranomena
100,Ambohijatovo,Entreprise,2024-05,6,3.0185907028245254,120,5.0,Retard,Mauvaise planification,-18.9105,47.5238,Andranomena
100,Ambohijatovo,Entreprise,2024-06,7,2.044756648234239,70,5.0,Livrée,,-18.9105,47.5238,Andranomena
100,Ambohijatovo,Entreprise,2024-07,10,2.736278699691911,100,5.0,Livrée,,-18.9105,47.5238,Andranomena
100,Ambohijatovo,Entreprise,2024-08,5,2.109515146419923,50,5.0,Annulation (client),Client absent,-18.9105,47.5238,Andranomena
100,Ambohijatovo,Entreprise,2024-09,9,2.5246624183497794,180,5.0,Livrée,,-18.9105,47.5238,Andranomena
100,Ambohijatovo,Entreprise,2024-10,4,2.604331741624957,40,5.0,Retard,Météo,-18.9105,47.5238,Andranomena
100,Ambohijatovo,Entreprise,2024-11,7,2.57271360870288,140,5.0,Livrée,,-18.9105,47.5238,Andranomena
100,Ambohijatovo,Entreprise,2024-12,6,2.1481448003342836,60,5.0,Livrée,,-18.9105,47.5238,Andranomena
101,Isoraka,Particulier,2024-01,2,1.6298160871927574,40,4.7,Livrée,,-18.909,47.5192,Itaosy
101,Isoraka,Particulier,2024-02,1,2.7894643242856176,10,4.7,Livrée,,-18.909,47.5192,Itaosy
101,Isoraka,Particulier,2024-03,2,2.730021161930233,20,4.7,Livrée,,-18.909,47.5192,Itaosy
101,Isoraka,Particulier,2024-04,4,2.241692900619946,80,4.7,Retard,Météo,-18.909,47.5192,Itaosy
101,Isoraka,Particulier,2024-05,3,1.988373388312208,60,4.7,Livrée,,-18.909,47.5192,Itaosy
101,Isoraka,Particulier,2024-06,0,1.7230534977762286,0,4.7,Livrée,,-18.909,47.5192,Itaosy
101,Isoraka,Particulier,2024-07,5,3.283254563352954,50,4.7,Livrée,,-18.909,47.5192,Itaosy
101,Isoraka,Particulier,2024-08,3,2.4301005404946254,30,4.7,Livrée,,-18.909,47.5192,Itaosy
101,Isoraka,Particulier,2024-09,7,2.560789500269691,70,4.7,Livrée,,-18.909,47.5192,Itaosy
101,Isoraka,Particulier,2024-10,6,2.433498418034968,120,4.7,Livrée,,-18.909,47.5192,Itaosy
101,Isoraka,Particulier,2024-11,3,1.8395538587469193,60,4.7,Annulation (client),Client absent,-18.909,47.5192,Itaosy
101,Isoraka,Particulier,2024-12,3,2.5793780254687713,60,4.7,Livrée,,-18.909,47.5192,Itaosy
102,Ivandry,Entreprise,2024-01,5,2.3560469615660398,50,4.9,Livrée,,-18.8709,47.5402,By Pass
102,Ivandry,Entreprise,2024-02,8,2.622519332157703,160,4.9,Retard,Panne véhicule,-18.8709,47.5402,By Pass
102,Ivandry,Entreprise,2024-03,8,1.8552597063951564,80,4.9,Retard,Mauvaise planification,-18.8709,47.5402,By Pass
102,Ivandry,Entreprise,2024-04,9,2.529224740352825,90,4.9,Livrée,,-18.8709,47.5402,By Pass
102,Ivandry,Entreprise,2024-05,14,2.5305142917781605,140,4.9,Annulation (client),Client insatisfait,-18.8709,47.5402,By Pass
102,Ivandry,Entreprise,2024-06,6,1.68876733455372,60,4.9,Livrée,,-18.8709,47.5402,By Pass
102,Ivandry,Entreprise,2024-07,7,2.3033088511276714,140,4.9,Retard,Trafic,-18.8709,47.5402,By Pass
102,Ivandry,Entreprise,2024-08,6,2.1187910246985426,60,4.9,Annulation (client),Client insatisfait,-18.8709,47.5402,By Pass
102,Ivandry,Entreprise,2024-09,7,2.7985362805056795,70,4.9,Livrée,,-18.8709,47.5402,By Pass
102,Ivandry,Entreprise,2024-10,8,1.9317750306696477,80,4.9,Retard,Trafic,-18.8709,47.5402,By Pass
102,Ivandry,Entreprise,2024-11,13,2.932124192349318,130,4.9,Livrée,,-18.8709,47.5402,By Pass
102,Ivandry,Entreprise,2024-12,3,1.1462280723094114,30,4.9,Livrée,,-18.8709,47.5402,By Pass
103,Ampasapito,Particulier,2024-01,3,2.3925225809605246,30,3.0,Livrée,,-18.9331,47.5408,Andranomena
103,Ampasapito,Particulier,2024-02,2,2.5718823215542925,40,3.0,Retard,Panne véhicule,-18.9331,47.5408,Andranomena
103,Ampasapito,Particulier,2024-03,3,2.4576447835685733,30,3.0,Annulation (client),Client absent,-18.9331,47.5408,Andranomena
103,Ampasapito,Particulier,2024-04,2,2.342366833041872,40,3.0,Retard,Panne véhicule,-18.9331,47.5408,Andranomena
103,Ampasapito,Particulier,2024-05,5,2.6340252137948768,100,3.0,Livrée,,-18.9331,47.5408,Andranomena
103,Ampasapito,Particulier,2024-06,2,1.944110850432779,40,3.0,Livrée,,-18.9331,47.5408,Andranomena
103,Ampasapito,Particulier,2024-07,3,2.0168104531039655,60,3.0,Retard,Météo,-18.9331,47.5408,Andranomena
103,Ampasapito,Particulier,2024-08,3,3.156042208053613,60,3.0,Livrée,,-18.9331,47.5408,Andranomena
103,Ampasapito,Particulier,2024-09,4,2.9680512175984757,80,3.0,Livrée,,-18.9331,47.5408,Andranomena
103,Ampasapito,Particulier,2024-10,4,3.1082298889495585,40,3.0,Retard,Mauvaise planification,-18.9331,47.5408,Andranomena
103,Ampasapito,Particulier,2024-11,0,1.3036959259013685,0,3.0,Livrée,,-18.9331,47.5408,Andranomena
103,Ampasapito,Particulier,2024-12,5,3.217154834676038,50,3.0,Livrée,,-18.9331,47.5408,Andranomena
104,Isoraka,Particulier,2024-01,2,2.462245013716596,40,4.2,Livrée,,-18.909,47.5192,Itaosy
104,Isoraka,Particulier,2024-02,6,3.000466339597834,120,4.2,Livrée,,-18.909,47.5192,Itaosy
104,Isoraka,Particulier,2024-03,3,1.9775818430484644,60,4.2,Livrée,,-18.909,47.5192,Itaosy
104,Isoraka,Particulier,2024-04,2,3.3919612976008846,40,4.2,Livrée,,-18.909,47.5192,Itaosy
104,Isoraka,Particulier,2024-05,5,2.480028943208068,50,4.2,Livrée,,-18.909,47.5192,Itaosy
104,Isoraka,Particulier,2024-06,5,3.0180988755060554,50,4.2,Annulation (client),Erreur de commande,-18.909,47.5192,Itaosy
104,Isoraka,Particulier,2024-07,2,2.02269094902497,40,4.2,Livrée,,-18.909,47.5192,Itaosy
104,Isoraka,Particulier,2024-08,1,2.7591094752227057,20,4.2,Livrée,,-18.909,47.5192,Itaosy
104,Isoraka,Particulier,2024-09,3,1.5292160996898894,60,4.2,Livrée,,-18.909,47.5192,Itaosy
104,Isoraka,Particulier,2024-10,5,1.3075472455247088,50,4.2,Livrée,,-18.909,47.5192,Itaosy
104,Isoraka,Particulier,2024-11,5,3.567793365038683,50,4.2,Livrée,,-18.909,47.5192,Itaosy
104,Isoraka,Particulier,2024-12,3,2.6410171096046713,60,4.2,Livrée,,-18.909,47.5192,Itaosy
105,Ankorondrano,Particulier,2024-01,4,1.9159110860749,40,2.2,Annulation (client),Client absent,-18.8813,47.5365,By Pass
105,Ankorondrano,Particulier,2024-02,3,2.5053181341743405,30,2.2,Livrée,,-18.8813,47.5365,By Pass
105,Ankorondrano,Particulier,2024-03,1,1.831998553782536,20,2.2,Livrée,,-18.8813,47.5365,By Pass
105,Ankorondrano,Particulier,2024-04,3,3.059091508575354,30,2.2,Livrée,,-18.8813,47.5365,By Pass
105,Ankorondrano,Particulier,2024-05,1,3.0993213044977317,10,2.2,Livrée,,-18.8813,47.5365,By Pass
105,Ankorondrano,Particulier,2024-06,4,3.269571172905325,80,2.2,Livrée,,-18.8813,47.5365,By Pass
105,Ankorondrano,Particulier,2024-07,3,3.2861991051351636,30,2.2,Livrée,,-18.8813,47.5365,By Pass
105,Ankorondrano,Particulier,2024-08,3,2.044837829035858,60,2.2,Retard,Mauvaise planification,-18.8813,47.5365,By Pass
105,Ankorondrano,Particulier,2024-09,2,2.8475826241650704,20,2.2,Livrée,,-18.8813,47.5365,By Pass
105,Ankorondrano,Particulier,2024-10,4,1.5177319809485377,80,2.2,Retard,Trafic,-18.8813,47.5365,By Pass
105,Ankorondrano,Particulier,2024-11,0,1.7594271376891422,0,2.2,Retard,Météo,-18.8813,47.5365,By Pass
105,Ankorondrano,Particulier,2024-12,4,2.8746412784397255,80,2.2,Livrée,,-18.8813,47.5365,By Pass
106,Analamahitsy,Particulier,2024-01,3,2.4135771625929445,30,3.5,Livrée,,-18.8705,47.5477,Analakely
106,Analamahitsy,Particulier,2024-02,3,2.2821177515146904,30,3.5,Livrée,,-18.8705,47.5477,Analakely
106,Analamahitsy,Particulier,2024-03,0,2.2575227866008687,0,3.5,Livrée,,-18.8705,47.5477,Analakely
106,Analamahitsy,Particulier,2024-04,3,2.7307590231890564,30,3.5,Retard,Mauvaise planification,-18.8705,47.5477,Analakely
106,Analamahitsy,Particulier,2024-05,1,2.3498676410405848,10,3.5,Retard,Mauvaise planification,-18.8705,47.5477,Analakely
106,Analamahitsy,Particulier,2024-06,2,1.849373687803951,20,3.5,Livrée,,-18.8705,47.5477,Analakely
106,Analamahitsy,Particulier,2024-07,5,1.9397910405318055,50,3.5,Livrée,,-18.8705,47.5477,Analakely
106,Analamahitsy,Particulier,2024-08,3,2.1225669017140394,60,3.5,Annulation (client),Client insatisfait,-18.8705,47.5477,Analakely
106,Analamahitsy,Particulier,2024-09,1,2.190919775658186,20,3.5,Livrée,,-18.8705,47.5477,Analakely
106,Analamahitsy,Particulier,2024-10,7,2.9492558522757824,140,3.5,Livrée,,-18.8705,47.5477,Analakely
106,Analamahitsy,Particulier,2024-11,3,2.7045324691670287,30,3.5,Annulation (client),Erreur de commande,-18.8705,47.5477,Analakely
106,Analamahitsy,Particulier,2024-12,2,2.8333139417284454,40,3.5,Livrée,,-18.8705,47.5477,Analakely
107,Ankorondrano,Particulier,2024-01,3,2.2225003059428947,30,3.3,Livrée,,-18.8813,47.5365,By Pass
107,Ankorondrano,Particulier,2024-02,2,2.590147440251722,40,3.3,Livrée,,-18.8813,47.5365,By Pass
107,Ankorondrano,Particulier,2024-03,3,2.092565925545328,30,3.3,Livrée,,-18.8813,47.5365,By Pass
107,Ankorondrano,Particulier,2024-04,2,2.6153486591672173,40,3.3,Livrée,,-18.8813,47.5365,By Pass
107,Ankorondrano,Particulier,2024-05,1,2.0805157801779113,10,3.3,Retard,Météo,-18.8813,47.5365,By Pass
107,Ankorondrano,Particulier,2024-06,3,1.9610470694242066,30,3.3,Livrée,,-18.8813,47.5365,By Pass
107,Ankorondrano,Particulier,2024-07,1,2.1796575032511996,20,3.3,Retard,Trafic,-18.8813,47.5365,By Pass
107,Ankorondrano,Particulier,2024-08,4,2.316398032894126,40,3.3,Retard,Trafic,-18.8813,47.5365,By Pass
107,Ankorondrano,Particulier,2024-09,2,2.643781952583664,40,3.3,Livrée,,-18.8813,47.5365,By Pass
107,Ankorondrano,Particulier,2024-10,4,2.1567306234231154,40,3.3,Livrée,,-18.8813,47.5365,By Pass
107,Ankorondrano,Particulier,2024-11,2,3.081688027581775,40,3.3,Livrée,,-18.8813,47.5365,By Pass
107,Ankorondrano,Particulier,2024-12,5,2.8572653455260846,50,3.3,Retard,Mauvaise planification,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-01,1,2.25186123345515,10,4.2,Livrée,,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-02,2,3.3570821787077785,20,4.2,Livrée,,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-03,2,2.4326000739532603,20,4.2,Livrée,,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-04,5,1.6520189958113705,50,4.2,Livrée,,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-05,1,3.0528572879216465,20,4.2,Annulation (client),Client insatisfait,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-06,4,2.3432179435147176,80,4.2,Retard,Mauvaise planification,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-07,2,3.0049777483535403,40,4.2,Livrée,,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-08,2,1.8341909418942821,40,4.2,Livrée,,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-09,4,2.501980640462294,40,4.2,Livrée,,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-10,2,2.2042780902302805,20,4.2,Livrée,,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-11,4,2.6150278057727503,40,4.2,Livrée,,-18.8813,47.5365,By Pass
108,Ankorondrano,Particulier,2024-12,2,2.56173615725427,40,4.2,Livrée,,-18.8813,47.5365,By Pass
109,Analamahitsy,Particulier,2024-01,0,2.9132016586652623,0,4.0,Retard,Trafic,-18.8705,47.5477,Analakely
109,Analamahitsy,Particulier,2024-02,2,3.456002734526349,20,4.0,Livrée,,-18.8705,47.5477,Analakely
109,Analamahitsy,Particulier,2024-03,4,3.082030076292969,40,4.0,Livrée,,-18.8705,47.5477,Analakely
109,Analamahitsy,Particulier,2024-04,4,2.3615553221155983,80,4.0,Livrée,,-18.8705,47.5477,Analakely
109,Analamahitsy,Particulier,2024-05,2,2.1641396053709614,40,4.0,Retard,Trafic,-18.8705,47.5477,Analakely
109,Analamahitsy,Particulier,2024-06,1,2.9976451997610156,20,4.0,Livrée,,-18.8705,47.5477,Analakely
109,Analamahitsy,Particulier,2024-07,4,2.21088991668954,40,4.0,Livrée,,-18.8705,47.5477,Analakely
109,Analamahitsy,Particulier,2024-08,4,2.2924776997811827,40,4.0,Livrée,,-18.8705,47.5477,Analakely
109,Analamahitsy,Particulier,2024-09,1,2.080154169819376,20,4.0,Livrée,,-18.8705,47.5477,Analakely
109,Analamahitsy,Particulier,2024-10,7,2.935224584870654,140,4.0,Livrée,,-18.8705,47.5477,Analakely
109,Analamahitsy,Particulier,2024-11,5,3.5427053110460744,50,4.0,Livrée,,-18.8705,47.5477,Analakely
109,Analamahitsy,Particulier,2024-12,5,2.5537428591657094,100,4.0,Livrée,,-18.8705,47.5477,Analakely
110,Ivandry,Particulier,2024-01,3,2.471992664083164,30,3.7,Livrée,,-18.8709,47.5402,By Pass
110,Ivandry,Particulier,2024-02,1,2.626504243338896,20,3.7,Livrée,,-18.8709,47.5402,By Pass
110,Ivandry,Particulier,2024-03,3,2.378460971960396,30,3.7,Livrée,,-18.8709,47.5402,By Pass
110,Ivandry,Particulier,2024-04,3,2.931935829776003,60,3.7,Annulation (client),Client insatisfait,-18.8709,47.5402,By Pass
110,Ivandry,Particulier,2024-05,5,1.6851334173769024,50,3.7,Livrée,,-18.8709,47.5402,By Pass
110,Ivandry,Particulier,2024-06,1,2.778154506018246,20,3.7,Livrée,,-18.8709,47.5402,By Pass
110,Ivandry,Particulier,2024-07,3,2.6642164952907743,60,3.7,Livrée,,-18.8709,47.5402,By Pass
110,Ivandry,Particulier,2024-08,4,3.0285895648072163,80,3.7,Livrée,,-18.8709,47.5402,By Pass
110,Ivandry,Particulier,2024-09,5,2.6181118231321165,100,3.7,Livrée,,-18.8709,47.5402,By Pass
110,Ivandry,Particulier,2024-10,1,2.030422215114659,20,3.7,Livrée,,-18.8709,47.5402,By Pass
110,Ivandry,Particulier,2024-11,4,3.088245218817516,80,3.7,Livrée,,-18.8709,47.5402,By Pass
110,Ivandry,Particulier,2024-12,3,2.1141451564708147,30,3.7,Retard,Panne véhicule,-18.8709,47.5402,By Pass
111,Ambatonakanga,Entreprise,2024-01,9,3.240443145326666,90,3.3,Livrée,,-18.9152,47.526,Andraharo
111,Ambatonakanga,Entreprise,2024-02,11,1.6689426432242795,220,3.3,Retard,Météo,-18.9152,47.526,Andraharo
111,Ambatonakanga,Entreprise,2024-03,4,2.8098315590812124,40,3.3,Livrée,,-18.9152,47.526,Andraharo
111,Ambatonakanga,Entreprise,2024-04,6,2.5876225970162805,120,3.3,Retard,Météo,-18.9152,47.526,Andraharo
111,Ambatonakanga,Entreprise,2024-05,10,1.5341880114115625,200,3.3,Livrée,,-18.9152,47.526,Andraharo
111,Ambatonakanga,Entreprise,2024-06,7,2.2610800746481043,70,3.3,Livrée,,-18.9152,47.526,Andraharo
111,Ambatonakanga,Entreprise,2024-07,10,2.477696733908499,100,3.3,Livrée,,-18.9152,47.526,Andraharo
111,Ambatonakanga,Entreprise,2024-08,9,2.249265288320763,90,3.3,Livrée,,-18.9152,47.526,Andraharo
111,Ambatonakanga,Entreprise,2024-09,11,2.5026851894180013,110,3.3,Livrée,,-18.9152,47.526,Andraharo
111,Ambatonakanga,Entreprise,2024-10,8,2.1288068147846326,160,3.3,Livrée,,-18.9152,47.526,Andraharo
111,Ambatonakanga,Entreprise,2024-11,10,2.442001463839233,100,3.3,Annulation (client),Client absent,-18.9152,47.526,Andraharo
111,Ambatonakanga,Entreprise,2024-12,8,1.4673486124796948,80,3.3,Livrée,,-18.9152,47.526,Andraharo
112,Analamahitsy,Entreprise,2024-01,16,2.57076606607485,320,5.0,Livrée,,-18.8705,47.5477,Analakely
112,Analamahitsy,Entreprise,2024-02,10,3.336763420858796,100,5.0,Retard,Mauvaise planification,-18.8705,47.5477,Analakely
112,Analamahitsy,Entreprise,2024-03,9,2.471301268106603,180,5.0,Retard,Panne véhicule,-18.8705,47.5477,Analakely
112,Analamahitsy,Entreprise,2024-04,13,2.474599605690233,130,5.0,Livrée,,-18.8705,47.5477,Analakely
112,Analamahitsy,Entreprise,2024-05,4,2.189633126698722,80,5.0,Livrée,,-18.8705,47.5477,Analakely
112,Analamahitsy,Entreprise,2024-06,5,2.152609262632417,100,5.0,Livrée,,-18.8705,47.5477,Analakely
112,Analamahitsy,Entreprise,2024-07,4,2.8595843331777187,40,5.0,Livrée,,-18.8705,47.5477,Analakely
112,Analamahitsy,Entreprise,2024-08,12,3.409885893656299,240,5.0,Livrée,,-18.8705,47.5477,Analakely
112,Analamahitsy,Entreprise,2024-09,6,2.5914972248226302,60,5.0,Livrée,,-18.8705,47.5477,Analakely
112,Analamahitsy,Entreprise,2024-10,11,2.0828643284660173,110,5.0,Retard,Panne véhicule,-18.8705,47.5477,Analakely
112,Analamahitsy,Entreprise,2024-11,4,1.9563696578628238,80,5.0,Retard,Mauvaise planification,-18.8705,47.5477,Analakely
112,Analamahitsy,Entreprise,2024-12,9,3.124878785773978,180,5.0,Livrée,,-18.8705,47.5477,Analakely
113,Ambohijatovo,Particulier,2024-01,3,2.8519404639121286,60,2.9,Livrée,,-18.9105,47.5238,Andranomena
113,Ambohijatovo,Particulier,2024-02,2,2.7281247442642664,40,2.9,Livrée,,-18.9105,47.5238,Andranomena
113,Ambohijatovo,Particulier,2024-03,3,1.0,60,2.9,Livrée,,-18.9105,47.5238,Andranomena
113,Ambohijatovo,Particulier,2024-04,2,1.9960988342007477,40,2.9,Livrée,,-18.9105,47.5238,Andranomena
113,Ambohijatovo,Particulier,2024-05,4,1.9415670140335275,40,2.9,Livrée,,-18.9105,47.5238,Andranomena
113,Ambohijatovo,Particulier,2024-06,2,2.4245316915780037,40,2.9,Retard,Panne véhicule,-18.9105,47.5238,Andranomena
113,Ambohijatovo,Particulier,2024-07,4,2.113404515756686,80,2.9,Retard,Mauvaise planification,-18.9105,47.5238,Andranomena
113,Ambohijatovo,Particulier,2024-08,3,3.9715241676343105,60,2.9,Livrée,,-18.9105,47.5238,Andranomena
113,Ambohijatovo,Particulier,2024-09,7,2.862245530190864,140,2.9,Retard,Panne véhicule,-18.9105,47.5238,Andranomena
113,Ambohijatovo,Particulier,2024-10,4,2.2938266532882965,40,2.9,Livrée,,-18.9105,47.5238,Andranomena
113,Ambohijatovo,Particulier,2024-11,2,2.199349767744134,40,2.9,Livrée,,-18.9105,47.5238,Andranomena
113,Ambohijatovo,Particulier,2024-12,3,2.042261485454854,60,2.9,Livrée,,-18.9105,47.5238,Andranomena
114,Ankorondrano,Particulier,2024-01,4,2.6352040671040244,40,4.1,Livrée,,-18.8813,47.5365,By Pass
114,Ankorondrano,Particulier,2024-02,4,2.9474937180474035,40,4.1,Retard,Météo,-18.8813,47.5365,By Pass
114,Ankorondrano,Particulier,2024-03,5,1.8570679913601427,100,4.1,Livrée,,-18.8813,47.5365,By Pass
114,Ankorondrano,Particulier,2024-04,5,2.2472551222777444,100,4.1,Retard,Trafic,-18.8813,47.5365,By Pass
114,Ankorondrano,Particulier,2024-05,2,2.687220612225916,20,4.1,Livrée,,-18.8813,47.5365,By Pass
114,Ankorondrano,Particulier,2024-06,2,2.9506033902461537,40,4.1,Livrée,,-18.8813,47.5365,By Pass
114,Ankorondrano,Particulier,2024-07,2,2.7658327979692974,20,4.1,Livrée,,-18.8813,47.5365,By Pass
114,Ankorondrano,Particulier,2024-08,3,2.728299924349251,30,4.1,Retard,Trafic,-18.8813,47.5365,By Pass
114,Ankorondrano,Particulier,2024-09,3,4.1381996725565,30,4.1,Livrée,,-18.8813,47.5365,By Pass
114,Ankorondrano,Particulier,2024-10,5,2.7700120984946217,100,4.1,Livrée,,-18.8813,47.5365,By Pass
114,Ankorondrano,Particulier,2024-11,2,2.1139038060978104,40,4.1,Livrée,,-18.8813,47.5365,By Pass
114,Ankorondrano,Particulier,2024-12,2,3.3328016068432635,40,4.1,Livrée,,-18.8813,47.5365,By Pass
115,Ambohijatovo,Entreprise,2024-01,12,1.642440022652652,120,4.5,Livrée,,-18.9105,47.5238,Andranomena
115,Ambohijatovo,Entreprise,2024-02,3,1.9329144273611047,60,4.5,Livrée,,-18.9105,47.5238,Andranomena
115,Ambohijatovo,Entreprise,2024-03,6,3.0145902180639834,60,4.5,Annulation (client),Client insatisfait,-18.9105,47.5238,Andranomena
115,Ambohijatovo,Entreprise,2024-04,6,1.7430847493775732,120,4.5,Livrée,,-18.9105,47.5238,Andranomena
115,Ambohijatovo,Entreprise,2024-05,13,2.815437801798078,260,4.5,Livrée,,-18.9105,47.5238,Andranomena
115,Ambohijatovo,Entreprise,2024-06,6,2.0894201459023316,60,4.5,Livrée,,-18.9105,47.5238,Andranomena
